ApplicationID,CandidateID,JobID,SourcingChannel,ApplicationDate,CurrentStage,RecruitmentCost,Gender,Ethnicity
APP01881,CAND53092,JOB012,Indeed,2026-04-12,Withdrawn,0,Male,White
APP01882,CAND68331,JOB043,LinkedIn,2025-03-07,Withdrawn,15,Male,White
APP01883,CAND85149,JOB020,LinkedIn,2025-06-22,Withdrawn,15,Male,White
APP01884,CAND79391,JOB030,Indeed,2025-12-29,Withdrawn,0,Male,Black
APP01885,CAND50758,JOB005,LinkedIn,2025-12-15,Withdrawn,15,Male,Asian
APP01886,CAND17220,JOB035,Company Website,2025-05-21,Rejected,0,Female,White
APP01887,CAND75987,JOB039,Employee Referral,2026-01-10,Rejected,0,Male,Asian
APP01888,CAND85201,JOB032,LinkedIn,2025-09-18,Rejected,15,Male,Asian
APP01889,CAND18391,JOB024,LinkedIn,2025-03-12,Withdrawn,15,Female,Asian
APP01890,CAND22725,JOB035,Company Website,2025-06-16,Rejected,0,Male,White
APP01891,CAND91999,JOB024,LinkedIn,2025-02-28,Rejected,15,Male,Hispanic
APP01892,CAND58363,JOB009,Indeed,2025-11-29,Rejected,0,Male,Asian
APP01893,CAND44150,JOB038,Company Website,2025-05-12,Withdrawn,0,Male,White
APP01894,CAND96515,JOB012,Indeed,2026-03-22,Rejected,0,Female,Black
APP01895,CAND18331,JOB017,Company Website,2025-11-06,Hired,0,Female,Asian
APP01896,CAND88808,JOB017,Indeed,2025-10-05,Withdrawn,0,Male,White
APP01897,CAND22555,JOB039,LinkedIn,2026-01-25,Rejected,15,Female,White
APP01898,CAND62929,JOB020,LinkedIn,2025-07-05,Rejected,15,Prefer not to say,White
APP01899,CAND97200,JOB020,Indeed,2025-06-24,Withdrawn,0,Male,White
APP01900,CAND70750,JOB013,Company Website,2025-03-06,Rejected,0,Female,Asian
APP01901,CAND63141,JOB015,Indeed,2026-02-13,Withdrawn,0,Female,White
APP01902,CAND58534,JOB039,LinkedIn,2025-12-27,Hired,15,Male,Asian
APP01903,CAND72833,JOB002,LinkedIn,2025-04-10,Rejected,15,Male,White
APP01904,CAND72395,JOB036,LinkedIn,2025-12-26,Rejected,15,Male,Asian
APP01905,CAND98800,JOB021,Indeed,2025-02-05,Hired,0,Female,Hispanic
APP01906,CAND24040,JOB029,Indeed,2026-01-09,Rejected,0,Male,White
APP01907,CAND77385,JOB022,Company Website,2025-06-19,Rejected,0,Male,Two or More
APP01908,CAND15786,JOB045,Company Website,2025-03-26,Withdrawn,0,Male,White
APP01909,CAND27658,JOB018,Employee Referral,2025-10-28,Hired,0,Male,Black
APP01910,CAND37524,JOB038,LinkedIn,2025-05-02,Rejected,15,Male,Two or More
APP01911,CAND66918,JOB040,Indeed,2025-06-26,Withdrawn,0,Female,White
APP01912,CAND95185,JOB037,Employee Referral,2025-09-07,Withdrawn,0,Male,White
APP01913,CAND25805,JOB037,LinkedIn,2025-09-25,Rejected,15,Male,Black
APP01914,CAND63755,JOB010,LinkedIn,2025-10-27,Hired,15,Male,Hispanic
APP01915,CAND67108,JOB022,Indeed,2025-06-17,Rejected,0,Male,White
APP01916,CAND81756,JOB033,Indeed,2025-02-26,Rejected,0,Male,White
APP01917,CAND83078,JOB025,Indeed,2025-02-18,Withdrawn,0,Male,Black
APP01918,CAND53177,JOB031,LinkedIn,2025-03-18,Withdrawn,15,Male,White
APP01919,CAND98268,JOB032,LinkedIn,2025-09-22,Rejected,15,Male,White
APP01920,CAND36906,JOB012,LinkedIn,2026-03-07,Withdrawn,15,Male,Asian
APP01921,CAND67567,JOB021,LinkedIn,2025-01-11,Withdrawn,15,Male,White
APP01922,CAND10578,JOB012,Company Website,2026-04-15,Withdrawn,0,Male,Hispanic
APP01923,CAND99086,JOB027,LinkedIn,2026-04-24,Rejected,15,Male,Hispanic
APP01924,CAND23892,JOB006,LinkedIn,2025-03-21,Rejected,15,Male,White
APP01925,CAND99959,JOB017,LinkedIn,2025-10-15,Withdrawn,15,Female,White
APP01926,CAND67813,JOB007,Company Website,2025-10-26,Rejected,0,Male,White
APP01927,CAND17752,JOB039,Indeed,2026-01-18,Hired,0,Male,White
APP01928,CAND48284,JOB018,Indeed,2025-11-03,Rejected,0,Prefer not to say,Hispanic
APP01929,CAND71733,JOB013,LinkedIn,2025-03-01,Hired,15,Female,White
APP01930,CAND36380,JOB001,LinkedIn,2025-05-12,Hired,15,Male,Asian
APP01931,CAND29578,JOB045,Employee Referral,2025-05-05,Withdrawn,0,Female,Asian
APP01932,CAND28745,JOB044,Indeed,2026-03-04,Rejected,0,Male,White
APP01933,CAND32196,JOB018,LinkedIn,2025-11-24,Rejected,15,Male,White
APP01934,CAND19841,JOB018,Company Website,2025-11-26,Withdrawn,0,Male,Black
APP01935,CAND64024,JOB026,Indeed,2025-04-20,Hired,0,Male,Black
APP01936,CAND67919,JOB030,LinkedIn,2025-12-25,Rejected,15,Female,Black
APP01937,CAND50758,JOB006,LinkedIn,2025-04-04,Withdrawn,15,Male,Asian
APP01938,CAND62903,JOB036,LinkedIn,2025-12-08,Rejected,15,Male,White
APP01939,CAND72912,JOB037,Employee Referral,2025-08-21,Withdrawn,0,Male,Hispanic
APP01940,CAND22008,JOB014,LinkedIn,2025-04-07,Rejected,15,Male,White
APP01941,CAND99321,JOB032,LinkedIn,2025-09-11,Rejected,15,Male,Asian
APP01942,CAND60216,JOB026,LinkedIn,2025-04-19,Rejected,15,Male,White
APP01943,CAND74809,JOB041,Employee Referral,2025-06-17,Withdrawn,0,Female,White
APP01944,CAND49156,JOB017,Company Website,2025-10-31,Rejected,0,Male,Asian
APP01945,CAND40656,JOB044,LinkedIn,2026-02-17,Rejected,15,Male,White
APP01946,CAND88958,JOB007,Indeed,2025-10-15,Withdrawn,0,Male,Hispanic
APP01947,CAND62568,JOB030,LinkedIn,2026-01-19,Rejected,15,Male,Hispanic
APP01948,CAND70344,JOB017,Company Website,2025-10-30,Withdrawn,0,Male,Asian
APP01949,CAND15897,JOB035,LinkedIn,2025-05-16,Rejected,15,Male,White
APP01950,CAND87572,JOB044,LinkedIn,2026-03-05,Rejected,15,Male,White
APP01951,CAND59940,JOB019,LinkedIn,2025-10-24,Hired,15,Male,Asian
APP01952,CAND49270,JOB005,Company Website,2025-11-18,Rejected,0,Female,Hispanic
APP01953,CAND67939,JOB013,Indeed,2025-02-24,Rejected,0,Female,Black
APP01954,CAND82746,JOB030,LinkedIn,2026-01-20,Rejected,15,Male,White
APP01955,CAND98940,JOB009,LinkedIn,2025-11-30,Rejected,15,Male,Asian
APP01956,CAND45076,JOB012,Indeed,2026-04-03,Withdrawn,0,Male,White
APP01957,CAND36678,JOB034,Company Website,2025-04-05,Withdrawn,0,Male,White
APP01958,CAND59628,JOB021,Indeed,2025-01-31,Rejected,0,Female,Asian
APP01959,CAND93451,JOB012,Employee Referral,2026-04-12,Rejected,0,Female,White
APP01960,CAND61720,JOB018,LinkedIn,2025-11-03,Hired,15,Female,White
APP01961,CAND82518,JOB037,Company Website,2025-09-15,Withdrawn,0,Female,Hispanic
APP01962,CAND96020,JOB031,LinkedIn,2025-04-14,Rejected,15,Male,White
APP01963,CAND45098,JOB005,LinkedIn,2025-11-13,Hired,15,Female,White
APP01964,CAND30906,JOB037,Employee Referral,2025-08-27,Rejected,0,Female,Black
APP01965,CAND49752,JOB016,Employee Referral,2026-04-19,Rejected,0,Male,Two or More
APP01966,CAND23744,JOB042,LinkedIn,2025-04-19,Rejected,15,Female,White
APP01967,CAND50932,JOB022,Company Website,2025-06-01,Withdrawn,0,Male,White
APP01968,CAND16815,JOB035,Company Website,2025-05-23,Withdrawn,0,Male,White
APP01969,CAND60114,JOB024,LinkedIn,2025-03-01,Withdrawn,15,Male,White
APP01970,CAND23734,JOB013,LinkedIn,2025-03-30,Withdrawn,15,Male,White
APP01971,CAND33697,JOB030,Indeed,2026-01-14,Withdrawn,0,Female,Hispanic
APP01972,CAND66581,JOB024,LinkedIn,2025-02-24,Withdrawn,15,Female,White
APP01973,CAND72901,JOB027,Employee Referral,2026-04-16,Hired,0,Female,White
APP01974,CAND11451,JOB026,Employee Referral,2025-04-13,Rejected,0,Male,White
APP01975,CAND51808,JOB033,Company Website,2025-01-28,Withdrawn,0,Male,Black
APP01976,CAND43772,JOB036,Company Website,2025-12-08,Withdrawn,0,Male,White
APP01977,CAND13598,JOB041,Employee Referral,2025-07-11,Withdrawn,0,Male,Hispanic
APP01978,CAND88654,JOB013,Employee Referral,2025-03-03,Withdrawn,0,Female,Hispanic
APP01979,CAND29680,JOB010,Indeed,2025-10-07,Withdrawn,0,Male,White
APP01980,CAND19996,JOB006,Indeed,2025-04-03,Withdrawn,0,Male,White
APP01981,CAND13499,JOB020,Indeed,2025-07-10,Rejected,0,Male,White
APP01982,CAND85912,JOB032,Indeed,2025-09-23,Rejected,0,Female,Asian
APP01983,CAND56571,JOB006,LinkedIn,2025-03-24,Rejected,15,Prefer not to say,White
APP01984,CAND78228,JOB006,Indeed,2025-03-20,Rejected,0,Male,Black
APP01985,CAND35773,JOB037,Indeed,2025-09-15,Withdrawn,0,Female,White
APP01986,CAND13300,JOB007,LinkedIn,2025-09-30,Rejected,15,Male,White
APP01987,CAND91976,JOB034,Indeed,2025-03-11,Rejected,0,Male,Asian
APP01988,CAND91733,JOB015,Indeed,2026-03-12,Hired,0,Male,Black
APP01989,CAND64958,JOB036,Company Website,2026-01-10,Hired,0,Female,White
APP01990,CAND59692,JOB012,Employee Referral,2026-04-16,Rejected,0,Male,White
APP01991,CAND62190,JOB027,LinkedIn,2026-04-06,Rejected,15,Male,Asian
APP01992,CAND48740,JOB023,Indeed,2025-11-16,Withdrawn,0,Male,White
APP01993,CAND70696,JOB012,Company Website,2026-03-24,Withdrawn,0,Male,White
APP01994,CAND91646,JOB005,Indeed,2025-12-10,Rejected,0,Female,Black
APP01995,CAND64355,JOB031,Company Website,2025-03-16,Withdrawn,0,Male,White
APP01996,CAND66397,JOB041,Employee Referral,2025-06-08,Withdrawn,0,Male,Asian
APP01997,CAND85748,JOB013,Indeed,2025-03-25,Rejected,0,Male,Hispanic
APP01998,CAND20023,JOB010,Recruitment Agency,2025-10-25,Hired,19600,Female,White
APP01999,CAND58690,JOB033,Indeed,2025-02-14,Withdrawn,0,Prefer not to say,White
APP02000,CAND28621,JOB012,Indeed,2026-04-09,Rejected,0,Non-Binary,Hispanic
APP02001,CAND51332,JOB035,Employee Referral,2025-05-22,Withdrawn,0,Female,Hispanic
APP02002,CAND79377,JOB021,Company Website,2025-02-02,Withdrawn,0,Male,White
APP02003,CAND42198,JOB001,LinkedIn,2025-04-29,Withdrawn,15,Male,Black
APP02004,CAND33261,JOB040,Company Website,2025-07-07,Rejected,0,Male,White
APP02005,CAND70566,JOB024,Company Website,2025-01-30,Rejected,0,Female,White
APP02006,CAND74982,JOB033,LinkedIn,2025-01-18,Withdrawn,15,Male,Hispanic
APP02007,CAND16802,JOB031,Recruitment Agency,2025-03-31,Hired,22000,Female,White
APP02008,CAND17262,JOB018,Indeed,2025-12-02,Rejected,0,Male,White
APP02009,CAND71468,JOB013,Indeed,2025-03-14,Rejected,0,Male,White
APP02010,CAND89993,JOB002,Indeed,2025-05-10,Rejected,0,Male,White
APP02011,CAND18003,JOB028,Indeed,2025-06-07,Hired,0,Male,Black
APP02012,CAND14642,JOB001,Indeed,2025-04-30,Withdrawn,0,Male,White
APP02013,CAND13188,JOB019,LinkedIn,2025-11-11,Rejected,15,Female,White
APP02014,CAND48542,JOB032,LinkedIn,2025-09-19,Rejected,15,Male,White
APP02015,CAND67517,JOB041,Indeed,2025-06-07,Withdrawn,0,Female,White
APP02016,CAND59850,JOB044,LinkedIn,2026-03-04,Rejected,15,Male,White
APP02017,CAND39924,JOB045,Employee Referral,2025-05-01,Withdrawn,0,Male,Black
APP02018,CAND89489,JOB033,Employee Referral,2025-02-16,Rejected,0,Female,White
APP02019,CAND94090,JOB005,Indeed,2025-11-15,Withdrawn,0,Female,Hispanic
APP02020,CAND42609,JOB034,LinkedIn,2025-04-12,Rejected,15,Male,Hispanic
APP02021,CAND20008,JOB026,LinkedIn,2025-05-16,Withdrawn,15,Female,Hispanic
APP02022,CAND10469,JOB001,Employee Referral,2025-05-11,Rejected,0,Prefer not to say,Asian
APP02023,CAND78173,JOB026,Indeed,2025-05-21,Withdrawn,0,Male,White
APP02024,CAND12413,JOB027,LinkedIn,2026-04-21,Rejected,15,Male,White
APP02025,CAND72358,JOB016,Indeed,2026-04-18,Rejected,0,Female,White
APP02026,CAND14355,JOB031,LinkedIn,2025-03-08,Rejected,15,Prefer not to say,Asian
APP02027,CAND88879,JOB015,Indeed,2026-03-01,Withdrawn,0,Male,White
APP02028,CAND15342,JOB023,LinkedIn,2025-10-27,Rejected,15,Male,Asian
APP02029,CAND11928,JOB021,Indeed,2025-01-31,Rejected,0,Male,Asian
APP02030,CAND45432,JOB011,Employee Referral,2026-01-07,Withdrawn,0,Female,White
APP02031,CAND60403,JOB024,Company Website,2025-02-26,Withdrawn,0,Female,Black
APP02032,CAND31280,JOB044,Company Website,2026-02-04,Hired,0,Female,Black
APP02033,CAND57867,JOB037,Indeed,2025-09-06,Rejected,0,Non-Binary,Hispanic
APP02034,CAND19846,JOB019,LinkedIn,2025-11-06,Hired,15,Male,Two or More
APP02035,CAND28586,JOB009,Company Website,2025-11-30,Rejected,0,Female,Asian
APP02036,CAND77906,JOB033,LinkedIn,2025-02-13,Withdrawn,15,Female,White
APP02037,CAND37289,JOB034,Company Website,2025-04-04,Withdrawn,0,Female,White
APP02038,CAND73675,JOB038,Indeed,2025-06-07,Rejected,0,Male,Black
APP02039,CAND49930,JOB010,Indeed,2025-11-01,Withdrawn,0,Female,White
APP02040,CAND49644,JOB025,Company Website,2025-02-26,Withdrawn,0,Male,Hispanic
APP02041,CAND43195,JOB033,Company Website,2025-02-07,Withdrawn,0,Female,White
APP02042,CAND63562,JOB010,Company Website,2025-11-13,Rejected,0,Male,White
APP02043,CAND91549,JOB039,Employee Referral,2026-01-27,Rejected,0,Male,Two or More
APP02044,CAND45176,JOB010,LinkedIn,2025-11-02,Hired,15,Male,White
APP02045,CAND80670,JOB009,Company Website,2025-12-14,Rejected,0,Female,Asian
APP02046,CAND73872,JOB032,Company Website,2025-09-17,Rejected,0,Male,White
APP02047,CAND42813,JOB044,LinkedIn,2026-02-02,Withdrawn,15,Male,Asian
APP02048,CAND87281,JOB015,Company Website,2026-03-07,Withdrawn,0,Male,Asian
APP02049,CAND46288,JOB005,LinkedIn,2025-12-20,Rejected,15,Female,Hispanic
APP02050,CAND30507,JOB034,Company Website,2025-03-08,Withdrawn,0,Male,White
APP02051,CAND78617,JOB040,Indeed,2025-06-20,Rejected,0,Male,White
APP02052,CAND82108,JOB010,LinkedIn,2025-10-26,Withdrawn,15,Female,Black
APP02053,CAND31795,JOB028,Company Website,2025-05-26,Withdrawn,0,Male,White
APP02054,CAND48182,JOB032,Indeed,2025-09-26,Rejected,0,Female,White
APP02055,CAND69597,JOB001,LinkedIn,2025-04-26,Rejected,15,Female,Asian
APP02056,CAND93964,JOB034,LinkedIn,2025-04-20,Withdrawn,15,Male,Hispanic
APP02057,CAND40195,JOB004,Company Website,2025-11-16,Withdrawn,0,Female,Two or More
APP02058,CAND49602,JOB022,Indeed,2025-05-21,Rejected,0,Female,White
APP02059,CAND23448,JOB044,LinkedIn,2026-02-25,Hired,15,Male,White
APP02060,CAND99615,JOB020,LinkedIn,2025-06-21,Rejected,15,Male,Black
APP02061,CAND32411,JOB035,LinkedIn,2025-05-29,Hired,15,Female,White
APP02062,CAND13684,JOB007,LinkedIn,2025-11-04,Withdrawn,15,Female,Asian
APP02063,CAND70835,JOB010,LinkedIn,2025-10-16,Rejected,15,Female,White
APP02064,CAND73785,JOB039,Company Website,2026-02-07,Rejected,0,Female,Hispanic
APP02065,CAND90642,JOB017,Company Website,2025-10-05,Withdrawn,0,Male,White
APP02066,CAND32594,JOB006,Recruitment Agency,2025-03-30,Withdrawn,0,Female,White
APP02067,CAND71787,JOB020,Recruitment Agency,2025-07-18,Withdrawn,0,Female,White
APP02068,CAND61630,JOB038,LinkedIn,2025-05-15,Withdrawn,15,Male,White
APP02069,CAND48650,JOB025,Indeed,2025-02-11,Rejected,0,Male,Black
APP02070,CAND63756,JOB044,Company Website,2026-02-08,Withdrawn,0,Male,White
APP02071,CAND54316,JOB034,LinkedIn,2025-04-16,Hired,15,Male,White
APP02072,CAND29547,JOB006,Company Website,2025-03-01,Rejected,0,Female,White
APP02073,CAND50148,JOB035,LinkedIn,2025-05-29,Rejected,15,Male,Hispanic
APP02074,CAND86108,JOB031,LinkedIn,2025-04-09,Withdrawn,15,Female,Hispanic
APP02075,CAND84194,JOB011,LinkedIn,2025-12-30,Withdrawn,15,Male,White
APP02076,CAND54911,JOB025,LinkedIn,2025-03-01,Withdrawn,15,Male,Asian
APP02077,CAND76223,JOB043,LinkedIn,2025-02-28,Rejected,15,Female,White
APP02078,CAND82126,JOB007,LinkedIn,2025-11-06,Withdrawn,15,Male,Asian
APP02079,CAND96175,JOB045,LinkedIn,2025-03-28,Withdrawn,15,Female,White
APP02080,CAND51919,JOB012,Employee Referral,2026-04-13,Rejected,0,Female,White
APP02081,CAND42338,JOB043,LinkedIn,2025-03-01,Rejected,15,Female,White
APP02082,CAND31124,JOB025,LinkedIn,2025-03-04,Withdrawn,15,Female,White
APP02083,CAND15378,JOB008,LinkedIn,2025-03-15,Withdrawn,15,Female,White
APP02084,CAND52316,JOB023,Company Website,2025-11-25,Rejected,0,Male,Asian
APP02085,CAND52722,JOB024,LinkedIn,2025-02-08,Withdrawn,15,Male,White
APP02086,CAND97846,JOB001,LinkedIn,2025-05-21,Withdrawn,15,Female,Hispanic
APP02087,CAND70038,JOB040,Company Website,2025-07-11,Rejected,0,Female,Hispanic
APP02088,CAND72341,JOB045,LinkedIn,2025-03-28,Rejected,15,Female,Two or More
APP02089,CAND92079,JOB025,Indeed,2025-02-09,Rejected,0,Prefer not to say,White
APP02090,CAND78196,JOB008,LinkedIn,2025-02-26,Withdrawn,15,Male,Hispanic
APP02091,CAND40337,JOB010,Indeed,2025-10-12,Withdrawn,0,Prefer not to say,Black
APP02092,CAND80904,JOB007,LinkedIn,2025-09-29,Withdrawn,15,Female,White
APP02093,CAND20176,JOB017,LinkedIn,2025-11-06,Rejected,15,Female,Asian
APP02094,CAND73817,JOB004,LinkedIn,2025-10-24,Rejected,15,Male,White
APP02095,CAND82130,JOB004,Indeed,2025-12-02,Rejected,0,Female,White
APP02096,CAND54758,JOB006,Company Website,2025-04-01,Hired,0,Female,Two or More
APP02097,CAND80338,JOB011,LinkedIn,2026-01-05,Rejected,15,Female,Asian
APP02098,CAND53841,JOB028,LinkedIn,2025-06-12,Withdrawn,15,Male,Hispanic
APP02099,CAND28585,JOB038,Indeed,2025-06-06,Rejected,0,Male,Asian
APP02100,CAND31789,JOB026,LinkedIn,2025-05-23,Withdrawn,15,Female,White
APP02101,CAND73340,JOB021,LinkedIn,2025-02-08,Rejected,15,Female,White
APP02102,CAND16150,JOB006,Indeed,2025-04-02,Withdrawn,0,Male,Asian
APP02103,CAND23488,JOB013,Recruitment Agency,2025-03-23,Rejected,0,Male,White
APP02104,CAND85129,JOB040,Indeed,2025-07-23,Rejected,0,Female,Hispanic
APP02105,CAND97085,JOB030,LinkedIn,2026-01-25,Rejected,15,Female,White
APP02106,CAND49089,JOB020,Indeed,2025-06-10,Rejected,0,Male,White
APP02107,CAND80445,JOB005,Indeed,2025-12-07,Rejected,0,Male,Hispanic
APP02108,CAND17567,JOB012,Employee Referral,2026-04-04,Withdrawn,0,Male,Asian
APP02109,CAND10454,JOB043,LinkedIn,2025-04-03,Rejected,15,Male,White
APP02110,CAND17316,JOB025,LinkedIn,2025-03-17,Rejected,15,Prefer not to say,Asian
APP02111,CAND26003,JOB013,Employee Referral,2025-02-23,Withdrawn,0,Male,Asian
APP02112,CAND93339,JOB006,LinkedIn,2025-04-07,Withdrawn,15,Male,White
APP02113,CAND78492,JOB020,LinkedIn,2025-07-03,Rejected,15,Prefer not to say,Hispanic
APP02114,CAND33746,JOB037,Recruitment Agency,2025-09-22,Hired,24200,Male,White
APP02115,CAND33260,JOB035,Employee Referral,2025-06-14,Withdrawn,0,Female,Black
APP02116,CAND72836,JOB024,LinkedIn,2025-02-16,Rejected,15,Male,White
APP02117,CAND44651,JOB022,LinkedIn,2025-06-06,Rejected,15,Prefer not to say,Asian
APP02118,CAND51246,JOB003,Company Website,2025-05-27,Rejected,0,Non-Binary,White
APP02119,CAND49362,JOB014,LinkedIn,2025-03-25,Rejected,15,Female,White
APP02120,CAND63168,JOB010,Indeed,2025-10-21,Withdrawn,0,Prefer not to say,White
APP02121,CAND39138,JOB011,Indeed,2026-01-08,Rejected,0,Male,Asian
APP02122,CAND89046,JOB005,Company Website,2025-11-27,Rejected,0,Male,Asian
APP02123,CAND37057,JOB030,Employee Referral,2026-01-18,Rejected,0,Male,White
APP02124,CAND15468,JOB016,Employee Referral,2026-03-31,Withdrawn,0,Male,White
APP02125,CAND26982,JOB039,LinkedIn,2025-12-27,Rejected,15,Male,White
APP02126,CAND30234,JOB013,Indeed,2025-03-13,Withdrawn,0,Non-Binary,White
APP02127,CAND79002,JOB020,Indeed,2025-07-14,Rejected,0,Female,Black
APP02128,CAND23628,JOB045,LinkedIn,2025-03-24,Withdrawn,15,Female,Asian
APP02129,CAND88892,JOB029,Recruitment Agency,2026-01-17,Rejected,0,Male,Two or More
APP02130,CAND71739,JOB039,LinkedIn,2026-01-24,Rejected,15,Female,White
APP02131,CAND87600,JOB008,Company Website,2025-03-27,Withdrawn,0,Male,White
APP02132,CAND69085,JOB022,LinkedIn,2025-05-26,Withdrawn,15,Male,White
APP02133,CAND56263,JOB024,Employee Referral,2025-03-03,Rejected,0,Female,White
APP02134,CAND43606,JOB032,Company Website,2025-09-15,Rejected,0,Male,White
APP02135,CAND88977,JOB025,Indeed,2025-02-25,Rejected,0,Female,Two or More
APP02136,CAND33546,JOB013,Employee Referral,2025-03-23,Withdrawn,0,Female,Asian
APP02137,CAND94003,JOB029,Indeed,2026-01-01,Rejected,0,Male,White
APP02138,CAND91803,JOB031,Indeed,2025-03-08,Rejected,0,Female,Black
APP02139,CAND51108,JOB031,Indeed,2025-04-10,Rejected,0,Non-Binary,White
APP02140,CAND18101,JOB007,Company Website,2025-10-09,Rejected,0,Male,White
APP02141,CAND58632,JOB043,Indeed,2025-03-07,Rejected,0,Prefer not to say,White
APP02142,CAND37950,JOB010,LinkedIn,2025-10-26,Rejected,15,Non-Binary,Black
APP02143,CAND94369,JOB030,Company Website,2025-12-16,Rejected,0,Female,Asian
APP02144,CAND43321,JOB033,LinkedIn,2025-02-17,Withdrawn,15,Female,White
APP02145,CAND39003,JOB030,Company Website,2025-12-13,Withdrawn,0,Male,White
APP02146,CAND43265,JOB045,Company Website,2025-03-26,Rejected,0,Female,Asian
APP02147,CAND19218,JOB033,Employee Referral,2025-02-18,Rejected,0,Male,Asian
APP02148,CAND11152,JOB031,LinkedIn,2025-04-08,Rejected,15,Female,Hispanic
APP02149,CAND23079,JOB014,LinkedIn,2025-03-29,Rejected,15,Female,Asian
APP02150,CAND70877,JOB002,Indeed,2025-04-27,Withdrawn,0,Male,White
APP02151,CAND71072,JOB006,Company Website,2025-03-01,Rejected,0,Male,Asian
APP02152,CAND44314,JOB028,Indeed,2025-06-19,Withdrawn,0,Male,White
APP02153,CAND73395,JOB023,LinkedIn,2025-11-15,Rejected,15,Female,White
APP02154,CAND34432,JOB006,Indeed,2025-04-09,Rejected,0,Male,Hispanic
APP02155,CAND55203,JOB002,LinkedIn,2025-03-31,Withdrawn,15,Female,Black
APP02156,CAND68157,JOB032,Indeed,2025-09-17,Rejected,0,Female,White
APP02157,CAND92216,JOB015,LinkedIn,2026-02-13,Rejected,15,Female,Asian
APP02158,CAND45879,JOB032,Indeed,2025-08-23,Withdrawn,0,Female,White
APP02159,CAND12809,JOB025,LinkedIn,2025-02-27,Rejected,15,Male,White
APP02160,CAND98072,JOB024,LinkedIn,2025-03-08,Withdrawn,15,Female,White
APP02161,CAND52530,JOB004,LinkedIn,2025-11-25,Withdrawn,15,Prefer not to say,Asian
APP02162,CAND99280,JOB019,Indeed,2025-11-19,Withdrawn,0,Male,Hispanic
APP02163,CAND10706,JOB019,Indeed,2025-10-12,Rejected,0,Male,Hispanic
APP02164,CAND80506,JOB008,LinkedIn,2025-03-08,Hired,15,Prefer not to say,White
APP02165,CAND49122,JOB005,LinkedIn,2025-11-23,Rejected,15,Male,White
APP02166,CAND23757,JOB045,LinkedIn,2025-04-12,Withdrawn,15,Female,Hispanic
APP02167,CAND24266,JOB003,Indeed,2025-05-31,Rejected,0,Male,White
APP02168,CAND17369,JOB037,Employee Referral,2025-09-25,Rejected,0,Male,Hispanic
APP02169,CAND81151,JOB022,Indeed,2025-07-01,Rejected,0,Male,Asian
APP02170,CAND55308,JOB028,Indeed,2025-05-19,Rejected,0,Female,White
APP02171,CAND49256,JOB029,Company Website,2026-01-22,Hired,0,Female,White
APP02172,CAND71079,JOB020,LinkedIn,2025-07-06,Rejected,15,Male,White
APP02173,CAND95694,JOB024,LinkedIn,2025-01-29,Hired,15,Female,White
APP02174,CAND53015,JOB034,LinkedIn,2025-03-27,Rejected,15,Male,White
APP02175,CAND30191,JOB039,Employee Referral,2026-01-09,Rejected,0,Female,White
APP02176,CAND81670,JOB019,LinkedIn,2025-11-11,Rejected,15,Male,Asian
APP02177,CAND66206,JOB019,LinkedIn,2025-10-21,Rejected,15,Female,Hispanic
APP02178,CAND62146,JOB004,LinkedIn,2025-11-24,Hired,15,Male,Asian
APP02179,CAND64055,JOB040,Company Website,2025-06-23,Withdrawn,0,Male,Asian
APP02180,CAND21778,JOB017,Employee Referral,2025-11-06,Withdrawn,0,Male,White
APP02181,CAND56931,JOB034,Indeed,2025-03-16,Withdrawn,0,Male,Hispanic
APP02182,CAND77965,JOB015,LinkedIn,2026-03-22,Withdrawn,15,Female,White
APP02183,CAND18695,JOB018,LinkedIn,2025-10-28,Rejected,15,Prefer not to say,Black
APP02184,CAND36738,JOB013,LinkedIn,2025-03-03,Withdrawn,15,Male,White
APP02185,CAND77814,JOB037,Employee Referral,2025-09-25,Rejected,0,Female,White
APP02186,CAND52135,JOB014,LinkedIn,2025-03-01,Rejected,15,Female,White
APP02187,CAND51075,JOB005,Indeed,2025-11-14,Withdrawn,0,Prefer not to say,Hispanic
APP02188,CAND56776,JOB042,LinkedIn,2025-04-18,Rejected,15,Male,White
APP02189,CAND97615,JOB026,Employee Referral,2025-04-29,Withdrawn,0,Male,Two or More
APP02190,CAND57510,JOB015,LinkedIn,2026-02-18,Rejected,15,Female,White
APP02191,CAND75265,JOB016,LinkedIn,2026-04-18,Rejected,15,Prefer not to say,White
APP02192,CAND80370,JOB027,Indeed,2026-04-05,Hired,0,Male,Asian
APP02193,CAND34763,JOB008,Indeed,2025-03-11,Rejected,0,Male,Asian
APP02194,CAND37149,JOB039,LinkedIn,2026-01-30,Rejected,15,Male,White
APP02195,CAND19231,JOB001,Employee Referral,2025-05-15,Withdrawn,0,Male,White
APP02196,CAND43017,JOB026,Indeed,2025-05-18,Hired,0,Male,White
APP02197,CAND93680,JOB028,LinkedIn,2025-06-05,Hired,15,Male,White
APP02198,CAND53036,JOB008,Indeed,2025-02-24,Hired,0,Prefer not to say,White
APP02199,CAND90814,JOB002,LinkedIn,2025-04-23,Rejected,15,Female,Asian
APP02200,CAND30591,JOB044,Indeed,2026-03-07,Withdrawn,0,Male,White
APP02201,CAND85803,JOB009,LinkedIn,2025-12-07,Withdrawn,15,Male,Asian
